0.200001,0.000000,0.000000,-2.999998,-2.999795,0.000000,0.949837,-2.999998,0.000000,0.365178,0.000000,0.247435,0.000000,-2.999828,0.000000,-0.216818,0.000000,-0.420306,0.000000,0.000000,-0.866194,0.000000,0.000000,0.000000,0.671562,0.000000,0.000000,0.000000,1057.887977,755.567721,1198.213605,1242.371584,134.252715,263.803757,693.717667,968.946715,740.243443,0.059096,0.124547,0.402089,0.663292,1.080368,1.357528,1.794124,1.999838,0.220757,0.308396,0.303156,0.439130,0.675595,0.955545,1.118698,1.438051,0.128055
0.200000,0.000000,0.000000,-2.999996,7.315388,0.000000,1.037107,-2.999999,0.000000,0.365922,0.000000,0.385494,0.000000,-3.000000,0.000000,-0.069434,0.000000,3.240008,0.000000,0.000000,-0.667832,0.000000,0.000000,0.000000,-2.999974,0.000000,0.000000,0.000000,1795.171468,1226.895754,1999.994496,2000.000000,226.506560,472.825611,1174.837312,1651.028578,751.648674,0.035124,0.071788,0.195943,0.279997,0.443406,0.521235,0.614247,0.658140,0.198972,0.283978,0.281321,0.448665,0.765188,1.082588,1.299219,1.739326,0.158982
0.200000,0.000000,0.000000,-2.999995,-2.999985,0.000000,0.892974,-2.999999,0.000000,0.341668,0.000000,0.239403,0.000000,-2.999986,0.000000,-0.207648,0.000000,-0.410540,0.000000,0.000000,-0.788406,0.000000,0.000000,0.000000,0.640647,0.000000,0.000000,0.000000,1102.249475,786.017461,1249.242441,1290.452587,139.837614,274.131432,722.120051,1008.429946,863.352731,0.056549,0.118900,0.380378,0.621472,0.997823,1.245233,1.597182,1.793627,0.183077,0.253050,0.248728,0.355687,0.530121,0.728813,0.845493,1.057639,0.127672
0.200000,0.000000,0.000000,4.222730,2.972966,0.000000,1.073344,-2.999991,0.000000,0.406683,0.000000,0.334343,0.000000,-0.771559,0.000000,7.995995,0.000000,-0.336617,0.000000,0.000000,-0.498056,0.000000,0.000000,0.000000,-2.999999,0.000000,0.000000,0.000000,1022.680194,747.900731,1254.796187,1272.513913,139.865613,476.624704,400.018464,1024.008816,745.621596,0.057941,0.121324,0.359355,0.539344,0.993224,1.197672,1.545273,2.000000,0.199211,0.284645,0.280051,0.443357,0.725711,1.127752,1.442895,1.999971,0.171178
0.200000,0.000000,0.000000,-2.999989,-2.999993,0.000000,0.944500,-2.999996,0.000000,0.364044,0.000000,0.246470,0.000000,-3.000000,0.000000,-0.218355,0.000000,-0.421894,0.000000,0.000000,-0.863574,0.000000,0.000000,0.000000,0.677784,0.000000,0.000000,0.000000,1052.402155,753.253196,1195.622947,1237.558564,134.047029,261.679430,692.053974,964.244113,752.280382,0.059443,0.125129,0.404827,0.669351,1.089422,1.372261,1.805221,1.999740,0.215898,0.301445,0.296800,0.429968,0.658826,0.926943,1.085315,1.392778,0.128003
0.200000,0.000000,0.000000,-2.999999,-2.999983,0.000000,0.898007,-2.999989,0.000000,0.341257,0.000000,0.239887,0.000000,-2.999978,0.000000,-0.206265,0.000000,-0.412817,0.000000,0.000000,-0.795436,0.000000,0.000000,0.000000,0.647185,0.000000,0.000000,0.000000,1057.707220,755.186767,1196.719887,1239.071921,134.146920,263.257651,693.208992,968.352612,842.674576,0.059040,0.124665,0.403135,0.664497,1.085790,1.362994,1.789393,1.999989,0.188115,0.261146,0.256434,0.366546,0.548177,0.758000,0.881066,1.108307,0.127671
0.200000,0.000000,0.000000,-2.999999,7.314851,0.000000,1.024973,-2.999999,0.000000,0.345790,0.000000,0.380307,0.000000,-2.999888,0.000000,-0.040031,0.000000,3.216229,0.000000,0.000000,-0.645169,0.000000,0.000000,0.000000,-2.999927,0.000000,0.000000,0.000000,1794.108594,1222.938026,1999.998231,1993.045621,226.630050,473.200167,1173.391557,1652.263054,753.025004,0.035094,0.071724,0.196015,0.279793,0.444121,0.520900,0.614419,0.659069,0.198333,0.283104,0.280102,0.446389,0.758917,1.072187,1.285499,1.720698,0.158986
0.200000,0.000000,0.000000,-3.000000,7.284400,0.000000,1.045795,-3.000000,0.000000,0.364373,0.000000,0.387332,0.000000,-2.999999,0.000000,-0.062012,0.000000,3.233932,0.000000,0.000000,-0.667719,0.000000,0.000000,0.000000,-2.999999,0.000000,0.000000,0.000000,1793.439843,1225.260568,1999.997895,1999.918570,226.844186,472.304371,1172.645672,1648.478811,737.496844,0.035170,0.071850,0.196385,0.280294,0.443908,0.521195,0.614682,0.659578,0.203712,0.290992,0.288057,0.461302,0.792046,1.121930,1.351461,1.818723,0.158983
0.200000,0.000000,0.000000,-2.999952,2.422194,0.000000,1.093818,-3.000000,0.000000,0.474712,0.000000,0.392216,0.000000,6.825126,0.000000,-0.226179,0.000000,-0.470279,0.000000,0.000000,-0.689680,0.000000,0.000000,0.000000,7.994868,0.000000,0.000000,0.000000,1065.024032,730.399051,1212.517076,1218.579775,134.217998,210.069864,692.670455,984.899744,778.254284,0.060164,0.125992,0.374556,0.566381,1.062901,1.370717,1.843033,1.999950,0.191470,0.273470,0.271928,0.437923,0.731151,1.069973,1.312919,1.782931,0.159694
0.200000,0.000000,0.000000,-2.999993,-2.999970,0.000000,0.927509,-2.999998,0.000000,0.360401,0.000000,0.245312,0.000000,-2.999996,0.000000,-0.216918,0.000000,-0.415938,0.000000,0.000000,-0.837580,0.000000,0.000000,0.000000,0.661612,0.000000,0.000000,0.000000,1058.453192,757.349796,1198.315242,1241.851430,134.082288,263.272166,692.770280,967.914428,784.261330,0.059065,0.124548,0.403456,0.664996,1.083343,1.360480,1.791170,1.996793,0.205362,0.286637,0.281869,0.405841,0.617501,0.862761,1.001961,1.280531,0.127873
