0.200000,1.000000,1.000000,148.412932,148.406965,1.164096,1.000000,148.412685,0.755640,1.000000,1.501033,1.000000,1.000000,147.813736,0.558931,1.000000,0.902902,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,5.621181,1.000000,1.000000,1.000000,1.000000,974.813904,484.488594,697.276413,730.412994,375.089636,843.036451,556.719408,484.728775,795.266521,0.057245,0.122704,0.416820,0.707649,1.178769,1.399823,1.686482,2.000000,0.198114,0.278064,0.261857,0.388072,0.564380,0.816781,0.964810,1.299260,0.119668
0.212174,1.000000,1.000000,0.049787,2968.740189,11.710259,1.000000,2980.957941,0.528493,1.000000,2.794908,1.000000,1.000000,2980.360191,86.408374,1.000000,0.049787,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,1.000000,756.067514,403.442252,699.378197,669.226289,225.574060,742.437088,512.001866,466.137399,721.948429,0.063732,0.140240,0.564204,1.175701,1.553521,1.905220,1.999992,2.000000,0.223464,0.312211,0.286344,0.416189,0.644467,1.005450,1.314477,1.999995,0.160072
0.657070,1.000000,1.000000,113.864559,2980.895382,5.405500,1.000000,2980.942263,0.049787,1.000000,19.816501,1.000000,1.000000,2980.049641,283.636099,1.000000,0.049787,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,1.000000,730.524866,415.276187,448.135019,639.464563,308.301209,780.787985,561.254620,459.330591,762.669330,0.079576,0.175701,0.643830,1.058820,1.208854,1.559220,1.999999,1.999996,0.195173,0.276307,0.253446,0.358724,0.568782,0.951273,1.203414,1.827244,0.185363
0.537669,1.000000,1.000000,2980.940005,0.049787,2.430566,1.000000,0.049787,0.049787,1.000000,2.850590,1.000000,1.000000,0.049787,3.955753,1.000000,0.049787,1.000000,1.000000,302.944139,1.000000,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,1.000000,860.637229,412.795575,530.008650,674.133191,356.144435,10.201283,12.155811,312.915064,806.503848,0.071459,0.153253,0.498921,0.683378,1.097188,1.434941,1.996943,1.999985,0.169116,0.237165,0.218075,0.325655,0.589940,0.914346,1.196078,1.865867,0.283774
0.200000,1.000000,1.000000,0.049787,0.049787,0.961179,1.000000,2980.323488,0.548297,1.000000,1.468447,1.000000,1.000000,2980.915036,0.685421,1.000000,1.569996,1.000000,1.000000,0.088710,1.000000,1.000000,1.000000,2.650536,1.000000,1.000000,1.000000,1.000000,966.134849,402.637915,628.700260,616.856590,257.725744,745.220464,412.083387,426.798113,725.523929,0.058193,0.127462,0.480548,0.841052,1.090027,1.313592,1.640965,2.000000,0.205673,0.298395,0.289051,0.434949,0.687074,1.083596,1.376813,1.999999,0.105211
0.799997,1.000000,1.000000,2980.661112,172.730419,153.295535,1.000000,2980.940642,0.049787,1.000000,15.973923,1.000000,1.000000,2980.956193,0.049787,1.000000,0.049790,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,12.749962,1.000000,1.000000,1.000000,1.000000,743.055250,348.502688,167.649171,611.307082,331.682312,752.943778,536.891892,445.320366,730.552285,0.078234,0.172595,0.647615,1.017813,1.109940,1.370103,1.999983,1.999982,0.205037,0.291174,0.264632,0.369654,0.615630,0.992727,1.264891,1.999938,0.184279
0.526812,1.000000,1.000000,2980.957987,0.049787,2.120637,1.000000,0.049791,0.049787,1.000000,2.750245,1.000000,1.000000,0.049787,4.425744,1.000000,0.049787,1.000000,1.000000,253.413781,1.000000,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,1.000000,878.216118,404.740639,540.932751,654.776098,345.045063,10.002694,10.005666,316.939754,772.405409,0.069585,0.149454,0.480275,0.658281,1.088436,1.403710,1.999999,1.999994,0.178717,0.250677,0.229730,0.344511,0.626213,0.968749,1.293542,1.999607,0.283693
0.527015,1.000000,1.000000,2980.954483,0.049787,2.184756,1.000000,0.049787,0.049787,1.000000,2.771126,1.000000,1.000000,0.049813,4.314604,1.000000,0.049787,1.000000,1.000000,267.375024,1.000000,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,1.000000,874.930625,466.603115,615.915058,758.063480,399.633172,10.001324,10.028789,362.835519,901.731268,0.069817,0.150174,0.483113,0.660121,1.090165,1.411153,1.999732,1.999973,0.149136,0.207100,0.190261,0.281369,0.495942,0.738195,0.950284,1.375646,0.283688
0.594174,1.000000,1.000000,4.672540,2980.950439,2.855066,1.000000,2980.956476,0.049787,1.000000,18.985279,1.000000,1.000000,2980.862218,0.049787,1.000000,0.049787,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,604.321052,1.000000,1.000000,1.000000,1.000000,825.756641,392.782967,535.781387,620.114587,273.628454,770.559236,525.781042,444.906545,719.438029,0.069213,0.149412,0.510347,0.824412,0.942150,1.372795,1.999998,1.999994,0.208869,0.298318,0.274558,0.389926,0.607309,0.979404,1.249281,1.956084,0.171021
0.621269,1.000000,1.000000,584.223103,2980.937302,3.378386,1.000000,2980.949788,0.049787,1.000000,18.293936,1.000000,1.000000,2980.957987,4.060915,1.000000,0.049787,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,6.316006,1.000000,1.000000,1.000000,1.000000,815.512237,426.350066,549.373431,642.270411,340.093668,798.244646,549.838169,461.477837,747.655335,0.070585,0.153876,0.532814,0.852537,0.998405,1.436304,1.999943,1.999999,0.199882,0.283325,0.260653,0.369270,0.598378,0.919109,1.119721,1.670829,0.164367
0.618239,1.000000,1.000000,0.049787,0.049787,1.484526,1.000000,2980.957141,0.049787,1.000000,17.173457,1.000000,1.000000,0.049787,4.573632,1.000000,0.049787,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,2762.651839,1.000000,1.000000,1.000000,1.000000,810.436461,352.683685,288.195608,598.785834,10.011908,700.550230,363.349829,287.314125,820.423895,0.074042,0.157302,0.481460,0.657050,0.979280,1.773921,2.000000,2.000000,0.166435,0.233450,0.215244,0.322801,0.530142,0.890113,1.234787,1.999746,0.227995
0.200007,1.000000,1.000000,0.049787,2980.164893,1.029801,1.000000,2980.907927,0.748639,1.000000,1.833244,1.000000,1.000000,2931.738949,0.456952,1.000000,0.857733,1.000000,1.000000,0.049787,1.000000,1.000000,1.000000,6.391490,1.000000,1.000000,1.000000,1.000000,938.249750,469.267044,704.483990,750.224330,306.595334,843.735134,572.688546,501.732933,803.775771,0.058211,0.127089,0.471330,0.875499,1.129722,1.330621,1.676208,2.000000,0.195815,0.272577,0.250409,0.362944,0.545190,0.808681,0.982975,1.322551,0.102165
