1.239894,2.868644,0.805692,0.004160
1.235403,2.629775,0.814319,0.004869
1.231031,2.611756,0.813667,0.004918
1.258318,2.864459,0.812152,0.003973
1.244099,2.650108,0.818744,0.004496
1.245825,2.764475,0.816118,0.003777
1.239754,2.736234,0.818342,0.005015
1.253340,2.746336,0.810859,0.004430
1.259383,2.813087,0.831137,0.004668
1.214468,2.723166,0.811499,0.004521
1.236270,2.800161,0.811747,0.004462
1.253267,2.931922,0.831689,0.004730
1.256303,2.881436,0.818370,0.004803
1.235900,2.617272,0.800267,0.005274
1.251623,2.900551,0.817554,0.004459
1.288636,2.990893,0.815471,0.005603
1.237828,2.992186,0.807681,0.004274
1.266875,2.896790,0.810287,0.004914
1.251625,2.621887,0.815029,0.004940
1.234038,2.715442,0.807916,0.005012
1.252268,2.801974,0.827405,0.004152
1.252709,2.871448,0.822624,0.004217
1.238161,2.696501,0.823325,0.004934
1.233223,2.712558,0.812547,0.004531
1.247003,2.872482,0.818104,0.004292
1.234681,2.755875,0.814928,0.004990
1.239508,2.704544,0.820912,0.003354
1.267680,2.800836,0.828291,0.004126
1.241550,2.730804,0.812227,0.003628
1.239774,2.764164,0.813058,0.004009
1.229041,2.766939,0.802401,0.004247
1.267462,2.862121,0.819859,0.004671
1.245270,2.713116,0.814538,0.003958
1.240100,2.819440,0.820479,0.005304
1.241473,2.885730,0.817343,0.003673
1.235861,2.725142,0.822541,0.005103
1.254573,2.704435,0.826524,0.005355
1.231810,2.808180,0.829868,0.004816
1.264341,2.871075,0.829308,0.004327
1.201026,2.565660,0.814433,0.005274
1.258168,2.767857,0.811444,0.004328
1.223612,2.707555,0.813643,0.005178
1.235465,2.751751,0.809370,0.004468
1.265052,2.915252,0.807588,0.003231
1.244816,2.666094,0.818271,0.004193
1.239023,2.736503,0.826880,0.005132
1.235226,2.706700,0.814017,0.003871
1.257530,2.818391,0.819107,0.005435
1.242332,2.614121,0.822343,0.005458
1.236537,2.806857,0.804978,0.005213
1.237634,2.916137,0.820754,0.003944
1.234658,2.706195,0.806062,0.003274
1.265571,2.746075,0.818876,0.004357
1.239215,2.711358,0.811228,0.003971
1.265962,2.829095,0.807315,0.004345
1.261144,2.879904,0.809494,0.003723
1.240272,2.838914,0.817681,0.004245
1.249307,2.844260,0.809982,0.004386
1.239159,2.578617,0.812885,0.005245
1.241100,2.780231,0.806877,0.003686
1.272021,2.813444,0.821589,0.003471
1.255008,2.830673,0.819370,0.004111
1.235879,2.763707,0.819205,0.005106
1.250566,2.953936,0.816611,0.003838
1.246227,2.685556,0.824317,0.005241
1.246252,2.663308,0.804833,0.004755
1.222748,2.598601,0.828947,0.006272
1.245954,2.927211,0.811089,0.004892
1.250367,2.724374,0.810168,0.004298
1.236038,2.685519,0.808117,0.004867
1.250776,2.799115,0.818245,0.003785
1.217693,2.618346,0.815260,0.006254
1.224022,2.871627,0.810368,0.004169
1.232580,2.845071,0.821953,0.004221
1.218213,2.666784,0.807208,0.004732
1.237676,2.787810,0.818754,0.004640
1.236445,2.877566,0.819114,0.004228
1.250600,2.728257,0.817687,0.003648
1.251461,2.702867,0.813134,0.004639
1.245747,2.780987,0.808268,0.004290
1.264313,2.810898,0.830137,0.004370
1.249197,2.737464,0.821058,0.003904
1.227480,2.669816,0.814623,0.004251
1.251737,2.994977,0.806282,0.004698
1.255939,2.794382,0.816913,0.004268
1.243361,2.865518,0.813623,0.004373
1.239733,2.751983,0.813701,0.005068
1.238669,2.761588,0.814568,0.004260
1.215941,2.660563,0.814772,0.004644
1.246179,2.644974,0.821391,0.005314
1.238082,2.699231,0.811433,0.004270
1.239490,2.660762,0.819041,0.003137
1.258758,2.910770,0.816264,0.004296
1.255524,2.751413,0.811523,0.004588
1.251515,2.795034,0.818668,0.004169
1.250958,2.802374,0.810926,0.003932
1.261682,2.873447,0.823618,0.004444
1.242452,2.851528,0.814945,0.004036
1.210176,2.573765,0.816479,0.005187
1.237394,2.649663,0.811597,0.004078
1.264296,2.815240,0.811077,0.004371
1.258167,2.893782,0.822580,0.004562
1.258219,2.780531,0.802769,0.003879
1.263164,2.879198,0.818560,0.004179
1.254463,2.726182,0.811953,0.004018
1.258967,2.809885,0.816785,0.004002
1.227015,2.778545,0.827913,0.005462
1.233205,2.876174,0.816362,0.004593
1.245863,2.632761,0.812365,0.004680
1.238429,2.812668,0.812905,0.003851
1.230668,2.777465,0.814056,0.003979
1.242363,2.860080,0.807569,0.003800
1.265205,2.990854,0.812906,0.003836
1.222401,2.726679,0.804057,0.004624
1.258182,2.822189,0.814437,0.004402
1.217493,2.546178,0.808595,0.004911
1.243798,2.790634,0.818241,0.004060
1.230364,2.595874,0.807680,0.005237
1.250092,2.704036,0.819480,0.003753
1.218489,2.699266,0.803981,0.004844
1.234429,2.881836,0.819344,0.005031
1.239426,2.816709,0.814661,0.004708
1.238638,2.894812,0.819131,0.004081
1.251371,2.773287,0.811940,0.004163
1.238973,2.712730,0.815976,0.004404
1.248054,2.771391,0.806525,0.004515
1.210567,2.641948,0.808235,0.004276
1.250201,2.748564,0.819868,0.003973
1.226745,2.669738,0.818663,0.004903
1.235483,2.657944,0.818038,0.004166
1.251640,2.798697,0.824583,0.004462
1.219041,2.602654,0.813435,0.005089
1.234545,2.645839,0.811395,0.005225
1.261670,2.853215,0.813671,0.004524
1.227460,2.691951,0.807089,0.004655
1.254247,2.785456,0.810761,0.004332
1.250760,2.974567,0.808093,0.003145
1.224773,2.718167,0.813794,0.004586
1.248543,2.875858,0.820939,0.004692
1.236444,2.718685,0.808074,0.003908
1.223158,2.749992,0.810227,0.003960
1.238685,2.809604,0.818784,0.004985
1.254615,2.770798,0.827738,0.004080
1.245343,2.671592,0.815894,0.003784
1.244730,2.637895,0.827699,0.004241
1.248960,2.680476,0.825450,0.005217
1.264250,2.964428,0.817333,0.004307
1.237878,2.780040,0.815575,0.004007
1.242374,2.728512,0.802190,0.005252
1.215055,2.659543,0.810131,0.005019
1.235591,2.690511,0.809443,0.004215
1.245308,2.704597,0.824324,0.004787
1.230518,2.675305,0.813268,0.004783
1.227433,2.698810,0.819425,0.004392
1.243875,2.841328,0.812197,0.003837
1.233906,2.684545,0.818810,0.003572
1.254081,2.886073,0.824208,0.004139
1.228279,2.581853,0.802803,0.004792
1.295059,2.869680,0.823262,0.003955
1.274484,2.799110,0.812783,0.004160
1.254770,2.741092,0.814844,0.004657
1.249979,2.749411,0.811234,0.004412
1.256726,2.834218,0.825572,0.004321
1.248018,2.719289,0.811272,0.005235
1.228821,2.718936,0.808727,0.004344
1.245183,2.721772,0.814137,0.003774
1.219518,2.702973,0.810705,0.004227
1.212139,2.729609,0.811589,0.004106
1.235656,2.760079,0.809073,0.004844
1.257063,2.733116,0.823056,0.004187
1.236387,2.774432,0.814766,0.004832
1.239542,2.738479,0.815534,0.004125
1.265860,2.771618,0.826975,0.005281
1.236606,2.831105,0.800865,0.004122
1.270207,2.894581,0.830953,0.004120
1.227438,2.765714,0.805175,0.004084
1.245440,2.714645,0.821045,0.004369
1.231299,2.830067,0.817615,0.003797
1.216291,2.548123,0.816889,0.004949
1.244966,2.900928,0.819560,0.003609
1.240000,2.751843,0.812374,0.004954
1.231046,2.882956,0.810183,0.004393
1.225902,2.683108,0.799347,0.004490
1.247041,2.673098,0.819794,0.004561
1.243005,2.712106,0.812730,0.004097
1.239282,2.735616,0.822087,0.004473
1.278824,2.793293,0.820611,0.005321
1.243769,2.807601,0.811465,0.003714
1.250034,2.830052,0.813008,0.004538
1.250070,2.784776,0.819371,0.004198
1.226991,2.718694,0.815060,0.005757
1.222592,2.736256,0.819320,0.004261
1.240636,2.799743,0.817684,0.004272
1.238424,2.568989,0.827813,0.005575
1.280651,2.765900,0.835049,0.004797
1.244319,2.899457,0.813799,0.004195
1.248321,2.806438,0.817203,0.004419
1.239876,2.773027,0.812198,0.004625
1.220971,2.679919,0.804071,0.004193
1.249701,2.849740,0.807574,0.003765
1.248070,2.702735,0.814972,0.003894
1.245559,2.594765,0.826372,0.005415
1.269565,2.736667,0.823661,0.004350
1.243815,2.826857,0.810189,0.003274
1.271002,2.815734,0.819500,0.003862
1.261138,2.876741,0.807553,0.003561
1.250249,2.747586,0.817706,0.004817
1.270974,2.889238,0.810680,0.004439
1.240322,2.637728,0.818477,0.004187
1.231087,2.556054,0.813960,0.004505
1.227466,2.746124,0.811664,0.004288
1.272726,2.773004,0.822577,0.004771
1.244588,2.793017,0.816382,0.003638
1.244624,2.668911,0.804988,0.003854
1.225236,2.716293,0.808042,0.004907
1.206465,2.622547,0.806733,0.005874
1.245034,2.735754,0.811303,0.003426
1.248125,2.664792,0.817802,0.004504
1.232248,2.710162,0.809011,0.005067
1.232742,2.708236,0.809683,0.004631
1.230382,2.649044,0.813368,0.005114
1.259788,2.703542,0.826411,0.004051
1.247256,2.795458,0.820751,0.004340
1.251648,2.758477,0.824156,0.004731
1.237771,2.737112,0.809006,0.004321
1.230598,2.748049,0.810387,0.004386
1.250541,2.953675,0.819509,0.005201
1.233210,2.853164,0.812136,0.003918
1.232069,2.762264,0.806387,0.004843
1.230775,2.765347,0.811475,0.004234
1.238804,2.786170,0.817095,0.003505
1.246053,2.729243,0.820029,0.004327
1.230344,2.673211,0.811120,0.005204
1.249959,2.702657,0.819063,0.004402
1.231971,2.887464,0.807872,0.003845
1.242510,2.701268,0.814677,0.004309
1.237960,2.694899,0.823643,0.004384
1.229209,2.903662,0.804511,0.004803
1.216894,2.669311,0.816582,0.004866
1.276187,2.927046,0.816911,0.003879
1.236479,2.781972,0.820431,0.005239
1.237899,2.722228,0.804254,0.004433
1.232825,2.744130,0.819841,0.003528
1.219672,2.715740,0.810036,0.003882
1.274493,2.751594,0.831789,0.004162
1.255084,2.751514,0.834022,0.004783
1.260040,2.823047,0.823377,0.004379
1.247881,2.820773,0.816064,0.003905
1.241614,2.729590,0.821050,0.004413
1.243463,2.889631,0.814684,0.004246
1.222996,2.687005,0.807877,0.005157
1.260440,2.927803,0.820096,0.004205
1.244243,2.710286,0.817511,0.004126
1.250063,2.698142,0.828804,0.004425
1.240785,2.896695,0.814630,0.003973
1.247111,2.763666,0.822704,0.004334
1.250940,2.759253,0.812840,0.005082
1.237736,2.847242,0.819108,0.004210
1.213184,2.774934,0.800266,0.004803
1.260532,2.813503,0.816428,0.004332
1.262520,2.739222,0.814335,0.003493
1.219227,2.644046,0.812033,0.003749
1.250116,2.761180,0.817959,0.004543
1.244089,2.759669,0.818182,0.003802
1.238634,2.916691,0.804387,0.004452
1.244977,2.702969,0.806994,0.003848
1.252062,2.729314,0.811623,0.003629
1.229471,2.656766,0.810100,0.003993
1.236187,2.763394,0.818066,0.004102
1.223805,2.923153,0.813667,0.005527
1.234372,2.628675,0.806698,0.004572
1.253231,2.839579,0.818254,0.004154
1.246839,2.817701,0.818347,0.003943
1.230715,2.672096,0.809003,0.004909
1.235790,2.777785,0.809737,0.004850
1.209714,2.774007,0.811492,0.005529
1.239031,2.696173,0.808685,0.003708
1.235966,2.613809,0.815527,0.004684
1.261376,2.863931,0.817145,0.004085
1.261249,2.789329,0.823242,0.004656
1.234353,2.867426,0.810011,0.003966
1.229139,2.687630,0.795115,0.003953
1.265315,2.832302,0.805155,0.003520
1.233494,2.753109,0.813769,0.004856
1.256457,2.754038,0.824999,0.006035
1.271260,2.942345,0.818934,0.002982
1.269890,3.060053,0.827841,0.004263
1.271675,2.813816,0.820738,0.004177
1.233426,2.666436,0.807663,0.003574
1.253146,2.764218,0.819088,0.004268
1.237637,2.625419,0.808643,0.004760
1.248461,2.803158,0.819502,0.004039
1.214873,2.778771,0.822292,0.004886
1.257595,2.806069,0.819582,0.004494
1.231527,2.683481,0.817192,0.003953
1.227612,2.528000,0.821638,0.005586
1.251142,2.767060,0.817539,0.003634
1.259541,2.717271,0.825287,0.004194
1.234710,2.640569,0.813707,0.004218
1.254997,2.681807,0.826947,0.005028
1.254868,2.879820,0.810602,0.003707
1.234106,2.706696,0.806418,0.003749
1.225412,2.611199,0.818480,0.004251
1.245142,2.742051,0.808457,0.004579
1.234171,2.869488,0.808099,0.004570
1.240021,2.714492,0.821454,0.005026
1.251442,2.770246,0.807061,0.003560
1.225639,2.830559,0.807667,0.004701
1.235803,2.654338,0.807993,0.004417
1.246461,2.957628,0.823301,0.003727
1.241773,2.773697,0.807000,0.005556
1.230320,2.713472,0.817187,0.005272
1.227268,2.761529,0.815847,0.004595
1.248775,2.764177,0.820837,0.004581
1.222297,2.688712,0.815153,0.004233
1.248954,2.837558,0.815518,0.004685
1.270417,2.826816,0.804251,0.003725
1.236518,2.849920,0.813995,0.004721
1.223819,2.653987,0.814804,0.005343
1.225496,2.733990,0.818486,0.005227
1.254776,2.748470,0.818184,0.004360
1.237428,2.735287,0.811302,0.004004
1.264005,2.666363,0.814108,0.004856
1.234582,2.633292,0.806424,0.005502
1.261853,2.861185,0.816871,0.004398
1.250329,2.720485,0.817538,0.003322
1.243136,2.879539,0.807627,0.003682
1.245372,2.742979,0.823145,0.005299
1.231797,2.665714,0.820289,0.004306
1.233741,2.685825,0.815015,0.005158
1.260838,2.850114,0.811405,0.004842
1.241415,2.697895,0.818685,0.004885
1.226881,2.701632,0.807136,0.004291
1.227870,2.749411,0.822232,0.003830
1.227407,2.628512,0.813046,0.004520
1.237278,2.869568,0.826330,0.005305
1.233337,2.877858,0.811424,0.003925
1.256355,2.692226,0.814693,0.004204
1.241148,2.827776,0.816242,0.005007
1.231373,2.557166,0.819308,0.005786
1.228021,2.760901,0.818379,0.005458
1.257838,2.731015,0.826003,0.004566
1.268670,2.774090,0.819698,0.005246
1.259596,2.761963,0.823615,0.004392
1.274902,2.786550,0.818666,0.004817
1.256464,2.727411,0.824084,0.004984
1.233969,2.728956,0.812933,0.004299
1.229691,2.714944,0.813360,0.003787
1.286472,2.910567,0.828054,0.003895
1.235403,2.800270,0.817051,0.004102
1.237855,2.764331,0.809568,0.004458
1.254765,2.829360,0.812890,0.004651
1.243127,2.753811,0.805953,0.004586
1.240650,2.713577,0.814074,0.004656
1.225951,2.645448,0.805466,0.004072
1.220336,2.641380,0.801152,0.004004
1.218223,2.851258,0.815650,0.004723
1.225877,2.793166,0.805864,0.004308
1.260403,2.787820,0.808465,0.005236
1.271153,2.845779,0.820329,0.003798
1.255747,2.744480,0.815684,0.004864
1.245949,2.784997,0.822540,0.004458
1.235030,2.658309,0.814168,0.004741
1.250710,2.745744,0.828227,0.004586
1.261687,2.831509,0.823328,0.004371
1.238517,2.765869,0.821908,0.005075
1.248876,2.649098,0.820475,0.004411
1.238539,2.819193,0.812821,0.005064
1.220175,2.705621,0.810261,0.004299
1.251047,2.719003,0.817853,0.003650
1.247833,2.747533,0.812297,0.003763
1.265777,2.846530,0.807620,0.003749
1.230040,2.661577,0.830576,0.006189
1.244846,2.701324,0.829024,0.003687
1.242338,2.733505,0.812032,0.004736
1.252205,2.747348,0.820655,0.004466
1.228374,2.745556,0.801533,0.004927
1.234153,2.641060,0.819594,0.005318
1.239719,2.736452,0.810949,0.004138
1.240382,2.662673,0.820481,0.004883
1.258278,2.765401,0.821585,0.004181
1.260812,2.838981,0.823744,0.004009
1.236845,2.612710,0.814171,0.004645
1.257463,2.766303,0.817453,0.003594
1.240765,2.910336,0.818180,0.004719
1.232060,2.610402,0.816874,0.004548
1.255844,2.721460,0.818680,0.005317
1.275527,2.844824,0.828470,0.004911
1.220018,2.684978,0.805506,0.003786
1.234957,2.699392,0.822813,0.004791
1.258584,2.861049,0.823253,0.004739
1.247170,2.756764,0.817605,0.003841
1.218907,2.754138,0.807181,0.004335
1.222733,2.701102,0.805458,0.004443
1.232060,2.632966,0.809738,0.004626
1.253480,2.749348,0.818815,0.004439
1.260151,2.764220,0.811074,0.003379
1.252360,2.640913,0.801025,0.003885
1.271368,2.788459,0.808038,0.004362
1.223513,2.796838,0.824661,0.006479
1.224981,2.643537,0.799747,0.004532
1.241525,2.762773,0.819314,0.005091
1.226837,2.964728,0.812584,0.004474
1.270644,2.827785,0.821471,0.004181
1.254667,2.911716,0.811396,0.003414
1.251843,2.650829,0.815631,0.005041
1.248067,2.741118,0.816019,0.004216
1.214065,2.674693,0.803061,0.005096
1.228951,2.664735,0.810469,0.004299
1.228443,2.635880,0.810366,0.003886
1.227705,2.695684,0.803791,0.004964
1.218563,2.805778,0.805820,0.004510
1.255763,2.815658,0.823861,0.003082
1.258913,2.866123,0.820903,0.004894
1.245547,2.859587,0.802564,0.003643
1.248909,2.733816,0.819444,0.004127
1.265298,2.835712,0.817438,0.003458
1.258483,2.721678,0.823075,0.004523
1.256481,2.818615,0.822840,0.003816
1.234958,2.777515,0.802952,0.003908
1.221176,2.824050,0.810119,0.004179
1.247440,2.668641,0.825973,0.004843
1.267023,2.896901,0.817907,0.004021
1.258753,2.787598,0.811457,0.004882
1.239779,2.705504,0.814970,0.003503
1.267527,2.949325,0.806151,0.003709
1.249277,2.741982,0.801628,0.004287
1.240248,2.682804,0.814577,0.005065
1.249348,2.868838,0.797884,0.004310
1.236939,2.697908,0.816880,0.004320
1.235190,2.733639,0.814515,0.004545
1.226603,2.639299,0.819342,0.004821
