0.940221,4.059588,-0.816602,0.003821
0.940161,4.059208,-0.816220,0.003821
0.940097,4.059200,-0.816312,0.003821
0.939008,4.060069,-0.815777,0.003821
0.940125,4.059163,-0.816124,0.003821
0.940297,4.059305,-0.816210,0.003821
0.940159,4.058977,-0.816300,0.003821
0.939983,4.059834,-0.816571,0.003821
0.940060,4.059224,-0.816353,0.003821
0.940148,4.059227,-0.816222,0.003821
0.940114,4.059744,-0.816357,0.003821
0.940129,4.058789,-0.816118,0.003821
0.939639,4.058062,-0.814444,0.003821
0.940056,4.059055,-0.815929,0.003821
0.939862,4.059509,-0.816013,0.003821
0.940125,4.059120,-0.816215,0.003821
0.940258,4.059372,-0.816219,0.003821
0.940140,4.059366,-0.816190,0.003821
0.943308,4.052536,-0.817849,0.003821
0.940165,4.059765,-0.816235,0.003821
0.940165,4.059042,-0.816168,0.003821
0.940060,4.061013,-0.816421,0.003821
0.940053,4.057707,-0.815789,0.003821
0.940156,4.059061,-0.816199,0.003821
0.940053,4.058682,-0.816730,0.003821
0.940073,4.059272,-0.815977,0.003821
0.940150,4.059182,-0.816214,0.003821
0.940098,4.059256,-0.816251,0.003821
0.940112,4.058636,-0.816104,0.003821
0.940108,4.059246,-0.816112,0.003821
0.940283,4.060053,-0.816519,0.003821
0.940194,4.059169,-0.816521,0.003821
0.940061,4.058969,-0.816053,0.003821
0.940002,4.058497,-0.816078,0.003821
0.940155,4.059165,-0.816195,0.003821
0.940162,4.059144,-0.816185,0.003821
0.940267,4.059614,-0.816161,0.003821
0.940124,4.059295,-0.816180,0.003821
0.940197,4.059327,-0.816449,0.003821
0.940162,4.058949,-0.816258,0.003821
0.940063,4.059080,-0.816165,0.003821
0.940169,4.059254,-0.816241,0.003821
0.940178,4.059260,-0.816214,0.003821
0.940152,4.059154,-0.816175,0.003821
0.940975,4.058241,-0.816554,0.003821
0.940135,4.059228,-0.816218,0.003821
0.940160,4.059352,-0.816248,0.003821
0.940176,4.059341,-0.816264,0.003821
0.940147,4.059167,-0.816204,0.003821
0.940084,4.059302,-0.816166,0.003821
0.940224,4.059385,-0.816330,0.003821
0.940170,4.059259,-0.816257,0.003821
0.940207,4.059071,-0.816189,0.003821
0.940151,4.059224,-0.816248,0.003821
0.940202,4.059130,-0.816210,0.003821
0.940151,4.059146,-0.816238,0.003821
0.940117,4.059414,-0.816323,0.003821
0.940165,4.059267,-0.816219,0.003821
0.940138,4.059821,-0.815841,0.003821
0.940133,4.059252,-0.816214,0.003821
0.940188,4.059225,-0.816255,0.003821
0.940128,4.059128,-0.816047,0.003821
0.940168,4.059724,-0.816351,0.003821
0.940180,4.059184,-0.816137,0.003821
0.940191,4.059179,-0.816132,0.003821
0.940368,4.060016,-0.815951,0.003821
0.940125,4.059206,-0.816161,0.003821
0.940277,4.059536,-0.815962,0.003821
0.940180,4.058846,-0.816177,0.003821
0.940147,4.059174,-0.816197,0.003821
0.940147,4.059243,-0.816195,0.003821
0.940109,4.059266,-0.816034,0.003821
0.940089,4.059163,-0.816147,0.003821
0.940262,4.059155,-0.816161,0.003821
0.940105,4.059666,-0.816537,0.003821
0.940330,4.059883,-0.815639,0.003821
0.940564,4.058306,-0.816965,0.003821
0.940180,4.059209,-0.816193,0.003821
0.940066,4.058960,-0.816124,0.003821
0.940058,4.059193,-0.816089,0.003821
0.940384,4.059081,-0.816317,0.003821
0.940128,4.059125,-0.816141,0.003821
0.940368,4.059628,-0.815963,0.003821
0.940103,4.058945,-0.816358,0.003821
0.940228,4.059019,-0.816529,0.003821
0.940132,4.059143,-0.816295,0.003821
0.940117,4.059048,-0.816256,0.003821
0.940014,4.059226,-0.816243,0.003821
0.940158,4.059169,-0.816161,0.003821
0.940052,4.059023,-0.815933,0.003821
0.940169,4.059168,-0.816129,0.003821
0.940150,4.059135,-0.816191,0.003821
0.940104,4.058847,-0.816384,0.003821
0.940154,4.059141,-0.816186,0.003821
0.940131,4.059699,-0.816333,0.003821
0.940254,4.059229,-0.816249,0.003821
0.940155,4.059233,-0.816250,0.003821
0.940795,4.061114,-0.816450,0.003821
0.939510,4.059168,-0.816679,0.003821
0.940107,4.059088,-0.816225,0.003821
0.940153,4.059287,-0.816002,0.003821
0.940319,4.059232,-0.816332,0.003821
0.940452,4.058852,-0.816355,0.003821
0.940144,4.059160,-0.816194,0.003821
0.940302,4.059352,-0.816272,0.003821
0.940081,4.059369,-0.816452,0.003821
0.940140,4.059158,-0.816152,0.003821
0.940183,4.059083,-0.816353,0.003821
0.940231,4.059958,-0.816074,0.003821
0.940171,4.059236,-0.816250,0.003821
0.940342,4.058678,-0.817346,0.003821
0.940193,4.058979,-0.816312,0.003821
0.940122,4.059489,-0.816180,0.003821
0.940085,4.059234,-0.816312,0.003821
0.940706,4.060603,-0.815642,0.003821
0.940152,4.059125,-0.816207,0.003821
0.940028,4.059609,-0.815919,0.003821
0.940092,4.059018,-0.816261,0.003821
0.940079,4.059469,-0.816239,0.003821
0.940062,4.059492,-0.815928,0.003821
