0.860104,4.215358,-0.864215,0.004160
0.845588,3.867593,-0.821612,0.004869
0.831408,3.840091,-0.824815,0.004918
0.919103,4.209519,-0.832273,0.003973
0.873645,3.898401,-0.799934,0.004496
0.879192,4.067402,-0.812786,0.003777
0.859653,4.026330,-0.801898,0.005015
0.903246,4.041070,-0.838646,0.004430
0.922486,4.137130,-0.739844,0.004668
0.777226,4.007181,-0.835488,0.004521
0.848395,4.118708,-0.834265,0.004462
0.903014,4.302633,-0.737188,0.004730
0.912694,4.233155,-0.801764,0.004803
0.847197,3.848530,-0.891241,0.005274
0.897765,4.259603,-0.805751,0.004459
1.014337,4.382288,-0.815957,0.005603
0.853431,4.384017,-0.854352,0.004274
0.946212,4.254413,-0.841469,0.004914
0.897772,3.855578,-0.818124,0.004940
0.841167,3.995818,-0.853187,0.005012
0.899826,4.121296,-0.757843,0.004152
0.901233,4.219266,-0.781022,0.004217
0.854509,3.967819,-0.777617,0.004934
0.838523,3.991569,-0.830327,0.004531
0.882972,4.220706,-0.803062,0.004292
0.843249,4.054940,-0.818621,0.004990
0.858859,3.979733,-0.789358,0.003354
0.948755,4.119671,-0.753562,0.004126
0.865443,4.018385,-0.831904,0.003628
0.859717,4.066953,-0.827810,0.004009
0.824935,4.070966,-0.880587,0.004247
0.948067,4.206251,-0.794493,0.004671
0.877410,3.992391,-0.820535,0.003958
0.860769,4.146154,-0.791467,0.005304
0.865194,4.239112,-0.806787,0.003673
0.847071,4.010082,-0.781426,0.005103
0.907180,3.979572,-0.762107,0.005355
0.833937,4.130146,-0.745955,0.004816
0.938203,4.218746,-0.748657,0.004327
0.732704,3.768863,-0.821053,0.005274
0.918626,4.072294,-0.835758,0.004328
0.807229,3.984184,-0.824936,0.005178
0.845788,4.048950,-0.845996,0.004468
0.940454,4.279826,-0.854811,0.003231
0.875952,3.922459,-0.802249,0.004193
0.857293,4.026724,-0.760381,0.005132
0.845015,3.982921,-0.823095,0.003871
0.916598,4.144665,-0.798160,0.005435
0.867961,3.843712,-0.782392,0.005458
0.849259,4.128262,-0.867759,0.005213
0.852808,4.281039,-0.790127,0.003944
0.843176,3.982174,-0.862378,0.003274
0.942093,4.040690,-0.799292,0.004357
0.857911,3.989799,-0.836826,0.003971
0.943329,4.159828,-0.856163,0.004345
0.928078,4.231028,-0.845383,0.003723
0.861324,4.173686,-0.805133,0.004245
0.890357,4.181212,-0.842975,0.004386
0.857732,3.789013,-0.828661,0.005245
0.863992,4.090136,-0.858335,0.003686
0.962428,4.137638,-0.786061,0.003471
0.908566,4.162058,-0.796876,0.004111
